qid,vid,query,pred_start,pred_end,conf,iou,category
5330,wFPaHOAoGzI_60.0_210.0,Woman wipes her face with a brush.,116.0,122.0,0.1369,0.0,bg
5330,wFPaHOAoGzI_60.0_210.0,Woman wipes her face with a brush.,146.0,150.0,0.0449,0.0,bg
5330,wFPaHOAoGzI_60.0_210.0,Woman wipes her face with a brush.,68.0,78.0,0.0007,0.15,bg
5330,wFPaHOAoGzI_60.0_210.0,Woman wipes her face with a brush.,4.0,104.0,0.0003,0.36,bg
5330,wFPaHOAoGzI_60.0_210.0,Woman wipes her face with a brush.,6.0,16.0,0.0002,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,0.0,150.0,0.9999,0.10666666666666667,fg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,0.0,12.0,0.2521,0.75,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,0.0,6.0,0.0094,0.375,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,142.0,150.0,0.0007,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,24.0,34.0,0.0004,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,104.0,112.0,0.0002,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,46.0,56.0,0.0001,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,84.0,92.0,0.0001,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,88.0,96.0,0.0001,0.0,bg
8382,wFPaHOAoGzI_660.0_810.0,A woman applies make up whilst talking.,74.0,84.0,0.0,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,0.0,150.0,0.9981,0.21333333333333335,fg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,4.0,30.0,0.2109,0.8125,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,96.0,106.0,0.1061,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,0.0,12.0,0.0349,0.29411764705882354,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,68.0,76.0,0.0058,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,82.0,150.0,0.0041,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,114.0,148.0,0.0007,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,34.0,44.0,0.0003,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,96.0,106.0,0.0002,0.0,bg
8457,wFPaHOAoGzI_510.0_660.0,A woman in a black top is applying makeup while talking to the camera.,136.0,148.0,0.0,0.0,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,82.0,134.0,0.9994,0.8076923076923077,fg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,12.0,78.0,0.9546,0.8205128205128205,fg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,134.0,150.0,0.0418,0.25,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,30.0,138.0,0.0081,0.3888888888888889,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,72.0,108.0,0.0074,0.3,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,44.0,84.0,0.0019,0.38095238095238093,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,0.0,130.0,0.0005,0.5846153846153846,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,0.0,12.0,0.0005,0.15789473684210525,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,76.0,98.0,0.0,0.14285714285714285,bg
9251,7sf0ZL5KNZ8_360.0_510.0,A reporter is showing the yellow interior of a large airplane and interviewing people inside of it.,44.0,64.0,0.0,0.2631578947368421,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,112.0,150.0,0.9851,0.0,fg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,44.0,86.0,0.0875,0.5238095238095238,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,18.0,54.0,0.0289,0.05555555555555555,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,16.0,136.0,0.0015,0.18333333333333332,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,94.0,106.0,0.0013,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,32.0,60.0,0.0009,0.19047619047619047,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,96.0,116.0,0.0006,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,50.0,92.0,0.0002,0.5238095238095238,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,4.0,20.0,0.0001,0.0,bg
4256,sDpLUiHK_jE_360.0_510.0,A couple on a bamboo boat,136.0,150.0,0.0,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,112.0,126.0,0.9867,0.4444444444444444,fg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,132.0,144.0,0.9009,0.0,fg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,98.0,108.0,0.8917,0.0,fg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,62.0,80.0,0.7445,0.0,fg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,146.0,150.0,0.0322,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,0.0,116.0,0.0025,0.06666666666666667,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,94.0,110.0,0.0007,0.07692307692307693,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,40.0,48.0,0.0004,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,2.0,12.0,0.0001,0.0,bg
7591,sDpLUiHK_jE_60.0_210.0,Man in yellow top is hanging around a garage.,6.0,26.0,0.0001,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,128.0,140.0,0.9858,0.0,fg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,112.0,122.0,0.9653,0.0,fg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,92.0,100.0,0.7474,0.0,fg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,146.0,150.0,0.0062,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,10.0,22.0,0.0018,0.5555555555555556,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,112.0,120.0,0.0012,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,4.0,12.0,0.0004,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,72.0,90.0,0.0002,0.0,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,30.0,38.0,0.0002,0.5,bg
8152,sDpLUiHK_jE_210.0_360.0,Man in red top holds a long stick.,68.0,76.0,0.0001,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",90.0,150.0,0.9992,0.6,fg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",72.0,116.0,0.0266,0.5,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",10.0,52.0,0.0112,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",58.0,132.0,0.0005,0.4473684210526316,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",38.0,82.0,0.0003,0.2413793103448276,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",26.0,102.0,0.0001,0.3684210526315789,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",136.0,150.0,0.0001,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",6.0,24.0,0.0001,0.0,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",74.0,102.0,0.0001,0.6470588235294118,bg
2322,BanSEQnGfFg_60.0_210.0,"Young woman goes to the airport ""club"" while her friends wait ""economy style""",36.0,56.0,0.0,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,0.0,26.0,0.9997,0.0,fg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,118.0,140.0,0.0002,0.8181818181818182,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,82.0,100.0,0.0001,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,50.0,92.0,0.0001,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,128.0,146.0,0.0001,0.5,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,34.0,58.0,0.0,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,32.0,44.0,0.0,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,66.0,78.0,0.0,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,6.0,20.0,0.0,0.0,bg
5667,BanSEQnGfFg_210.0_360.0,Woman waits for ride at the airport then gets in.,94.0,110.0,0.0,0.0,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,48.0,148.0,0.9957,0.9615384615384616,fg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,8.0,26.0,0.9871,0.0,fg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,48.0,88.0,0.9332,0.38461538461538464,fg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,96.0,150.0,0.8768,0.5192307692307693,fg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,0.0,6.0,0.4048,0.0,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,76.0,96.0,0.0072,0.19230769230769232,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,40.0,54.0,0.0021,0.07272727272727272,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,0.0,136.0,0.0005,0.6,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,132.0,150.0,0.0001,0.17307692307692307,bg
6543,BanSEQnGfFg_360.0_510.0,A woman in a black T-shirt is standing and talking in front of her camera and then she sits down,80.0,92.0,0.0,0.11538461538461539,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,136.0,148.0,0.9856,0.0,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,4.0,16.0,0.8853,0.0,fg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,2.0,8.0,0.4689,0.0,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,124.0,132.0,0.1782,0.0,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,26.0,32.0,0.0209,0.0,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,144.0,150.0,0.0038,0.0,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,96.0,104.0,0.0026,0.3076923076923077,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,102.0,110.0,0.0015,0.0625,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,78.0,92.0,0.0009,0.5384615384615384,bg
1260,cL8ouoEZtKM_360.0_510.0,Man with backpack sets up a tripod.,62.0,68.0,0.0007,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,24.0,46.0,0.9983,0.0,fg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,38.0,56.0,0.0063,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,84.0,92.0,0.0005,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,74.0,86.0,0.0004,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,130.0,144.0,0.0004,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,74.0,106.0,0.0002,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,136.0,148.0,0.0001,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,18.0,28.0,0.0001,0.21428571428571427,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,38.0,46.0,0.0001,0.0,bg
5114,cL8ouoEZtKM_210.0_360.0,Man finds a pine cone during a walk in the woods.,100.0,112.0,0.0001,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,100.0,128.0,0.9429,0.6,fg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,48.0,80.0,0.5458,0.1,fg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,78.0,98.0,0.3301,0.5882352941176471,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,22.0,52.0,0.2954,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,122.0,150.0,0.2321,0.2,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,86.0,116.0,0.0006,0.5238095238095238,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,76.0,116.0,0.0004,0.7619047619047619,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,34.0,48.0,0.0001,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,14.0,26.0,0.0001,0.0,bg
5374,cL8ouoEZtKM_60.0_210.0,A man holding a camera hiking a mountain trail.,136.0,148.0,0.0,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,74.0,124.0,0.9994,0.5161290322580645,fg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,58.0,86.0,0.3547,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,106.0,134.0,0.0493,0.6363636363636364,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,18.0,42.0,0.049,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,30.0,60.0,0.0101,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,76.0,100.0,0.0004,0.13333333333333333,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,140.0,150.0,0.0002,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,4.0,18.0,0.0002,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,34.0,48.0,0.0001,0.0,bg
1386,3Bk5MJEo2EA_360.0_510.0,An Indian young woman walking a running around the city while talking to the camera,48.0,82.0,0.0001,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,90.0,122.0,0.9882,0.9375,fg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,80.0,108.0,0.8205,0.45,fg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,116.0,130.0,0.4879,0.1,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,2.0,38.0,0.3696,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,108.0,122.0,0.0003,0.375,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,4.0,14.0,0.0002,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,38.0,46.0,0.0001,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,44.0,74.0,0.0001,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,62.0,68.0,0.0001,0.0,bg
1586,3Bk5MJEo2EA_210.0_360.0,A girl doing her face make up,136.0,144.0,0.0001,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,0.0,42.0,0.9793,0.84,fg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,2.0,150.0,0.0889,0.32,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,100.0,136.0,0.0001,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,72.0,108.0,0.0,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,80.0,94.0,0.0,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,132.0,146.0,0.0,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,88.0,112.0,0.0,0.0,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,4.0,24.0,0.0,0.4,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,30.0,48.0,0.0,0.36,bg
3952,3Bk5MJEo2EA_60.0_210.0,Couple sharing there breakfast menue,30.0,50.0,0.0,0.4,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,40.0,70.0,0.9971,0.6470588235294118,fg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,64.0,78.0,0.7094,0.3333333333333333,fg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,16.0,22.0,0.0325,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,38.0,42.0,0.0089,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,56.0,70.0,0.001,0.5384615384615384,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,4.0,14.0,0.0003,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,80.0,86.0,0.0001,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,50.0,74.0,0.0001,0.9230769230769231,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,108.0,116.0,0.0,0.0,bg
7066,3Bk5MJEo2EA_510.0_660.0,Vlogger walks past the desert counter.,124.0,136.0,0.0,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,0.0,132.0,0.9892,0.4393939393939394,fg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,0.0,4.0,0.9073,0.0,fg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,0.0,18.0,0.8262,0.0,fg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,108.0,126.0,0.6018,0.0,fg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,22.0,32.0,0.1986,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,124.0,144.0,0.173,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,66.0,76.0,0.0337,0.1724137931034483,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,144.0,150.0,0.0113,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,98.0,110.0,0.0072,0.0,bg
8375,3Bk5MJEo2EA_660.0_810.0,A woman talks about the jewelry she bought today,38.0,100.0,0.0014,0.875,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,104.0,118.0,0.9762,0.0,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,132.0,150.0,0.972,0.0,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,54.0,76.0,0.9466,0.0,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,82.0,90.0,0.929,0.0,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,142.0,150.0,0.8874,0.0,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,32.0,50.0,0.8378,0.6363636363636364,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,34.0,58.0,0.7766,0.75,fg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,88.0,94.0,0.0012,0.0,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,70.0,92.0,0.0003,0.0,bg
755,5JOEKQhV1UA_60.0_210.0,People are stopped in the road feeding monkeys.,4.0,14.0,0.0002,0.0,bg
